"","X_0002","X_0004","X_0007","X_0008","X_0010","X_0015","X_0017","X_0018","X_0019","X_0024","X_0026","X_0032","X_0038","X_0039","X_0040","X_0051","X_0054","X_0074","X_0076","X_0101","X_0143","X_0179","X_0181","X_0190","X_0198","X_0265","X_0312","X_0355"
"S_04315",9867,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04411",7358,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04507",6806,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04603",7515,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04699",7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04795",7744,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04891",6730,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04987",7413,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05083",10177,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05179",8925,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05275",8946,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05371",8967,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05467",9510,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05563",8421,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05659",7344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,233.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05755",6268,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05851",11714,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05947",7870,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06043",10917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06139",6224,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06235",6764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06331",5688,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06427",5734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06523",8245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06619",9387,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06715",8971,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06811",9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06907",10720,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07003",7604,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07099",11100,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07195",14947,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07291",13978,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07387",12937,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07483",15976,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07579",18102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07675",17522,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07771",8821,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07867",11043,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07963",9989,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08059",8401,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08155",8799,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08251",8501,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08347",10504,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08443",11274,0,0,0,56.5,0,0,0,0,0,0,0,0,0,777.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08539",12044,0,0,0,113,0,0,0,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08635",13257,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08731",19871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08827",9542,0,0,0,147,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08923",7916,0,0,0,297,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09019",8088,0,0,0,90,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09115",6793,0,0,0,515,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09211",9069,59,0,0,221,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09307",9565,1121,0,0,1025,0,0,0,0,0,0,0,0,0,2094,82,0,0,0,0,0,0,0,0,0,0,0,0
"S_09403",7902,568,0,0,1278,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09499",5437,1381,0,0,1238,0,0,0,0,0,0,0,0,0,933,95,0,0,0,0,0,0,0,0,0,0,0,0
"S_09595",6403,2185,0,0,1637,0,0,0,0,0,0,0,0,0,1192,79,0,0,0,0,0,0,0,0,0,0,0,0
"S_09691",9320,3698,0,0,606,0,0,0,0,0,0,0,0,0,1829,150,0,0,0,0,0,0,0,0,0,0,0,0
"S_09787",10711,3324,0,0,1629,0,0,0,0,0,0,0,0,0,3207,167,0,0,0,0,0,0,0,0,0,0,0,0
"S_09798",10282,2945,0,0,2169,0,0,0,0,0,0,0,0,0,2821,169,0,0,0,0,0,0,0,0,0,0,0,0
"S_09979",3581,0,0,0,111,0,0,0,0,0,0,0,0,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10075",7170,4606,0,0,2386,0,0,0,0,0,0,0,0,0,1323,280,0,0,0,0,0,0,0,0,0,0,0,0
"S_10171",10145,4242,0,0,3492,0,0,0,0,0,0,0,0,0,1837,287,0,0,0,0,0,0,0,0,0,0,0,0
"S_10267",6718,15484,0,0,2751,0,0,0,0,0,0,0,0,0,1855,1152,0,0,0,0,0,0,0,0,0,0,0,0
"S_10363",8507,7437,0,0,4565,0,0,0,0,0,0,0,0,0,2206,633,0,0,0,0,0,0,0,0,0,0,0,0
"S_10459",6780,4171,0,0,2880,0,0,0,0,0,0,0,0,0,1737,284,0,0,0,0,0,0,0,0,0,0,0,0
"S_10555",11495,5939,0,0,4818,0,0,0,0,0,0,0,0,0,2491,402,0,0,0,0,0,0,0,0,0,0,0,0
"1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00092",13441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00188",9904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,107,0,0,0,0,0,0,0
"S_00284",10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
"S_00380",5909,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,46,40,0,0,0,0,0,0,0
"S_00476",7038,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00572",7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00668",6118,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00764",5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
"S_00860",9203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00956",6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01052",10487,0,0,0,0,0,0,0,0,97,36,0,0,0,0,0,39,0,0,18,36,0,0,0,0,0,0,0
"S_01148",8118,0,0,0,0,0,0,0,19,86,30,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
"S_01244",14137,0,0,0,0,0,0,0,0,188,30,0,0,0,0,0,56,0,0,21,98,0,0,0,0,0,0,0
"S_01340",9304,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01436",10974,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01532",4056,0,0,0,0,0,0,0,0,46,52,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
"S_01628",11949,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01724",9969,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
"S_01820",14627,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
"S_01916",14202,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02012",12429,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
"S_02108",9631,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02204",5779,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02300",15610,0,0,0,0,0,0,0,25,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02396",15424,0,0,0,0,0,0,0,31,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02492",13645,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
"S_02588",14370,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"S_02684",11929,0,0,0,0,0,0,0,27,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02780",14154,0,0,0,0,0,0,0,38,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02876",9595,0,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02972",9480,0,0,0,0,0,0,0,40,2485,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
"S_03068",10747,0,0,0,0,0,0,0,44,2903,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
"S_03164",9261,0,0,0,0,0,0,0,0,3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03260",5610,0,0,0,0,0,0,0,0,5635,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
"S_03356",6842,0,0,0,0,0,0,0,56,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03452",7307,0,0,0,0,0,0,0,0,3487,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
"S_03548",7941,0,0,0,0,0,0,0,0,4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03644",6432,0,0,0,0,0,0,0,0,2644,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0
"S_03740",7279,0,0,0,0,0,0,0,60,2832,0,0,0,0,0,0,124,0,0,0,40,0,0,0,0,0,0,0
"S_03836",8994,0,0,0,0,0,0,0,0,4901,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
"S_03932",7080,0,0,0,0,0,0,0,0,3138,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"S_04028",5940,0,0,0,0,0,0,0,35,2582,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
"S_04124",8260,0,0,0,0,0,0,0,43,2886,0,0,0,0,0,0,126,0,0,0,39,0,0,0,0,0,0,0
"S_04220",5513,0,0,0,0,0,0,0,32,2148,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
"S_04316",7383,0,0,0,0,0,0,0,31,4632,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"S_04412",5541,0,0,0,0,0,0,0,31,2028,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0
"S_04508",8156,0,0,0,0,0,0,0,0,6395,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0
"S_04604",3453,0,0,0,0,0,0,0,0,1966,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
"S_04700",6484,0,0,0,0,0,0,0,0,3773,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
"S_04796",2942,0,0,0,0,0,0,0,0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04892",7497,0,0,0,0,0,0,0,0,4090,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
"S_04988",7402,0,0,0,0,0,0,0,0,2608,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"S_05084",10626,0,0,0,0,0,0,0,0,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05180",11921,0,0,0,0,0,0,0,0,4029,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
"S_05276",14894,0,0,0,0,0,0,0,0,2663,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
"S_05372",13637,0,0,0,0,0,0,0,0,2033,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"S_05468",9737,0,0,0,0,0,0,0,0,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05564",9528,0,0,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05660",8461,0,0,0,0,0,0,0,0,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05756",10899,0,0,0,0,0,0,0,0,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05852",4057,0,0,0,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05948",3015,0,0,0,0,0,0,0,0,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06044",13651,0,0,0,0,0,0,0,0,6114,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
"S_06140",11382,0,0,0,0,0,0,0,0,2533,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0
"S_06236",8955,0,0,0,0,0,0,0,0,2039,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0
"S_06332",7714,0,0,0,0,0,0,0,0,1255,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0
"S_06428",10048,0,0,0,0,0,0,0,0,2054,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0
"S_06524",7300,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
"S_06620",4352,0,0,0,0,0,0,0,0,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06716",9362,0,0,0,0,0,0,0,0,1729,0,0,0,0,0,0,404,0,0,0,34,0,0,0,0,0,0,0
"S_06812",5345,0,0,0,0,0,0,0,0,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06908",12481,0,0,0,0,0,0,0,0,3665,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0
"S_07004",10047,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0
"S_07100",11476,0,0,0,0,0,0,0,0,1980,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0
"S_07196",8457,0,0,0,0,0,0,0,0,1673,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
"S_07292",5960,0,0,0,0,0,0,0,0,2083,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"S_07388",9344,0,0,0,0,0,0,0,0,4185,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0
"S_07484",10762,0,0,0,0,0,0,0,0,3375,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0
"S_07580",12679,0,0,0,0,0,0,0,0,5720,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0
"S_07676",14904,0,0,0,0,0,0,0,0,4194,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0
"S_07772",9325,0,0,0,0,0,0,0,0,2944,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0
"S_07868",6677,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
"S_07964",12788,0,0,0,0,0,0,0,0,3483,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0
"S_08060",12151,0,0,0,0,0,0,0,0,3381,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0
"S_08156",15258,40,0,0,0,55,0,0,0,2609,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0
"S_08252",11835,140,0,0,0,140,0,0,0,2576,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0
"S_08348",12912,2158,0,0,0,0,0,0,0,2104,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
"S_08444",15147.5,4090,0,0,0,65,0,0,0,2707,0,0,0,0,76.5,0,46.5,0,0,0,0,0,0,0,0,0,0,0
"S_08540",17383,6022,0,0,0,130,0,0,0,3310,0,0,0,0,153,0,40,0,0,0,0,0,0,0,0,0,0,0
"S_08636",16354,6194,0,0,0,108,0,0,0,2502,0,0,0,0,125,0,43,0,0,0,0,0,0,0,0,0,0,0
"S_08732",15981,6836,0,0,0,92,0,0,0,2175,0,0,0,0,307,0,18,0,0,0,0,0,0,0,0,0,0,0
"S_08828",9998,5122,0,0,0,41,0,0,0,993,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08924",10894,4781,0,0,0,63,0,0,0,1530,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09020",10226,1547,0,0,0,38,0,0,0,481,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09116",7902,2034,0,0,0,24,0,0,0,471,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09212",6911,4057,0,0,0,0,0,0,0,358,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09308",10012,7575,0,0,0,0,0,0,0,175,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09404",6885,3276,0,0,0,37,0,0,0,263,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09500",11175,2705,0,0,0,0,0,0,0,254,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09596",9589,4256,0,0,0,0,0,0,0,435,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09692",15136,3077,0,0,0,0,0,0,0,343,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09788",9688,6438,0,0,0,39,0,0,0,111,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09797",10274,3834,0,0,0,16,0,0,0,122,0,0,0,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09980",2939,105,0,0,0,0,0,0,0,51,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10076",10780,3851,32,0,0,32,0,0,0,60,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10172",9535,3317,46,0,0,29,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10268",9712,3402,73,0,0,47,0,0,0,38,0,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10364",9752,3396,89,0,0,100,0,0,0,44,0,0,0,0,1635,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10460",7469,2710,77,0,30,74,0,0,0,33,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10556",8631,4427,60,0,0,109,0,0,0,30,0,0,0,0,2563,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
